,Object-ID,SYS_CODE,LOC_NAME,BED_CODE,MAN_NAME,DES_TYPE,CAT_DES,BLD_CODE,ADDRESS,ST_CODE,LAT,LON,COM_DIST,COUN_DIS,CENSUS_TRACT,BOR_BLOCK,NTA,NTA_NAME,ADM_DIST,DBN_CODE,SCH_NAME,YEAR,TOT_ENRO,GRADE PK,GRADE K,GRADE 1,GRADE 2,GRADE 3,GRADE 4,GRADE 5,GRADE 6,GRADE 7,GRADE 8,GRADE 9,GRADE 10,GRADE 11,GRADE 12,NUM_POV,PERC_POV,ECON_IND
56,K068,1.63930986264379e-312,I.S. 068 Isaac Bildersee,332000000000,DOE,General Academic,Junior High-Intermediate-Middle,K068,956 EAST ��������������,NY,40.635388,-73.911215,318,46,95600,1.52181112150136e-314,BK50,Canarsie,COMMUNITY SCHOOL DISTRICT 18,18K068,I.S. 068 Isaac Bildersee,2018-19,289,0,0,0,0,0,0,0,77,84,128,0,0,0,0,233,81%,75%
57,K069,1.64029799394041e-312,P.S. 69 Vincent D. Grippo School,332000000000,DOE,General Academic,Elementary,K069,6302 9TH AVENUE,NY,40.632392,-74.009752,310,38,12000,1.51053161812284e-314,BK34,Sunset Park East,COMMUNITY SCHOOL DISTRICT 20,20K069,P.S. 69 Vincent D. Grippo School,2018-19,770,0,128,142,124,115,128,133,0,0,0,0,0,0,0,745,97%,90%
58,K071,1.6373336050159e-312,Juan Morel Campos Secondary School,331000000000,DOE,General Academic,Secondary School,K071,215 HEYWARD STREET,NY,40.703996,-73.953304,301,33,52900,1.49319977995069e-314,BK72,Williamsburg,COMMUNITY SCHOOL DISTRICT 14,14K071,Juan Morel Campos Secondary School,2018-19,515,0,0,0,0,0,0,0,58,60,68,105,82,69,73,439,85%,91%
59,K075,1.64622678172015e-312,P.S. 075 Mayda Cortiella,333000000000,DOE,General Academic,Elementary,K075,95 GROVE STREET,NY,40.693261,-73.921336,304,34,41900,1.49857027352098e-314,BK78,Bushwick South,COMMUNITY SCHOOL DISTRICT 32,32K075,P.S. 075 Mayda Cortiella,2018-19,308,18,44,40,51,51,48,56,0,0,0,0,0,0,0,281,91%,94%
60,K077,1.5192519255708e-312,P.S. K077,308000000000,DOE,Special Education,K-12 all grades,K902,62 PARK PLACE,NY,40.678809,-73.976648,306,39,12902,1.48684611995439e-314,BK37,Park Slope-Gowanus,CITYWIDE SPECIAL EDUCATION,75K077,P.S. K077,2018-19,277,0,30,26,16,13,18,14,27,21,13,21,17,15,46,229,83%,87%
61,K078,1.64128612527656e-312,J.H.S. 078 Roy H. Mann,332000000000,DOE,General Academic,Junior High-Intermediate-Middle,K078,1420 EAST ��������������,NY,40.620537,-73.912914,318,46,69602,1.52363916488503e-314,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,COMMUNITY SCHOOL DISTRICT 22,22K078,J.H.S. 078 Roy H. Mann,2018-19,569,0,0,0,0,0,0,0,189,194,186,0,0,0,0,423,74%,63%
62,K081,1.63832173141633e-312,P.S. 081 Thaddeus Stevens,332000000000,DOE,General Academic,Elementary,K081,990 DEKALB AVENUE,NY,40.692866,-73.935123,303,36,28900,1.49011187855736e-314,BK35,Stuyvesant Heights,COMMUNITY SCHOOL DISTRICT 16,16K081,P.S. 081 Thaddeus Stevens,2018-19,286,40,42,40,43,39,40,42,0,0,0,0,0,0,0,265,93%,90%
63,K084,1.63733360013947e-312,P.S. 084 Jose De Diego,331000000000,DOE,General Academic,K-8,K084,250 BERRY STREET,NY,40.715089,-73.963808,301,34,55100,1.49401004760987e-314,BK73,North Side-South Side,COMMUNITY SCHOOL DISTRICT 14,14K084,P.S. 084 Jose De Diego,2018-19,764,52,66,76,73,88,82,110,83,63,71,0,0,0,0,372,49%,57%
64,K086,1.64622678177449e-312,P.S. 086 The Irvington,333000000000,DOE,General Academic,Elementary,K086,220 IRVING AVENUE,NY,40.700595,-73.917804,304,37,43100,1.49844676995523e-314,BK77,Bushwick North,COMMUNITY SCHOOL DISTRICT 32,32K086,P.S. 086 The Irvington,2018-19,354,0,52,56,63,72,59,52,0,0,0,0,0,0,0,339,96%,91%
65,K088,1.63782766580507e-312,J.H.S. 088 Peter Rouget,332000000000,DOE,General Academic,Junior High-Intermediate-Middle,K088,544 7TH AVENUE,NY,40.660805,-73.988743,307,38,14700,1.48654471570121e-314,BK32,Sunset Park West,COMMUNITY SCHOOL DISTRICT 15,15K088,J.H.S. 088 Peter Rouget,2018-19,1447,0,0,0,0,0,0,0,570,431,446,0,0,0,0,1141,79%,77%
66,K089,1.63980392839338e-312,P.S. 089 Cypress Hills,332000000000,DOE,General Academic,K-8,K814,265 WARWICK STREET,NY,40.677707,-73.886712,305,37,117000,1.50172243506847e-314,BK82,East New York,COMMUNITY SCHOOL DISTRICT 19,19K089,P.S. 089 Cypress Hills,2018-19,469,18,43,44,46,51,43,51,64,60,49,0,0,0,0,445,95%,85%
67,K090,1.64079205969e-312,P.S. 90 Edna Cohen School,332000000000,DOE,General Academic,Elementary,K090,2840 WEST ��������������,NY,40.578192,-73.980387,313,47,35000,1.51809576711319e-314,BK23,West Brighton,COMMUNITY SCHOOL DISTRICT 21,21K090,P.S. 90 Edna Cohen School,2018-19,638,72,72,115,94,94,87,104,0,0,0,0,0,0,0,522,82%,87%
68,K091,1.63881579711158e-312,P.S. 091 The Albany Avenue School,332000000000,DOE,General Academic,Elementary,K091,532 ALBANY AVENUE,NY,40.661806,-73.940707,309,41,80600,1.50588245743108e-314,BK60,Prospect Lefferts Gardens-Wingate,COMMUNITY SCHOOL DISTRICT 17,17K091,P.S. 091 The Albany Avenue School,2018-19,254,26,28,37,45,36,39,43,0,0,0,0,0,0,0,224,88%,81%
69,K092,1.63881579711652e-312,P.S. 092 Adrian Hegeman,332000000000,DOE,General Academic,Elementary,K092,601 PARKSIDE AVENUE,NY,40.656276,-73.953810,309,40,80200,1.50714233915587e-314,BK60,Prospect Lefferts Gardens-Wingate,COMMUNITY SCHOOL DISTRICT 17,17K092,P.S. 092 Adrian Hegeman,2018-19,415,48,51,58,53,67,61,77,0,0,0,0,0,0,0,363,88%,81%
70,K093,1.6368395345381e-312,P.S. 093 William H. Prescott,331000000000,DOE,General Academic,Elementary,K093,31 NEW YORK AVENUE,NY,40.679079,-73.946381,303,36,24700,1.49142608724651e-314,BK61,Crown Heights North,COMMUNITY SCHOOL DISTRICT 13,13K093,P.S. 093 William H. Prescott,2018-19,220,19,32,32,32,37,36,32,0,0,0,0,0,0,0,210,96%,91%
71,K094,1.63782766583472e-312,P.S. 094 The Henry Longfellow,332000000000,DOE,General Academic,Elementary,K094,5010 6 AVENUE,NY,40.643730,-74.008795,307,38,9800,1.48610995028451e-314,BK34,Sunset Park East,COMMUNITY SCHOOL DISTRICT 15,15K094,P.S. 094 The Henry Longfellow,2018-19,1283,0,216,224,204,202,235,202,0,0,0,0,0,0,0,1268,99%,94%
72,K095,1.64079205971471e-312,P.S. 095 The Gravesend,332000000000,DOE,General Academic,K-8,K095,345 VAN SICKLEN STREET,NY,40.595996,-73.974664,315,47,39800,1.51738926608534e-314,BK26,Gravesend,COMMUNITY SCHOOL DISTRICT 21,21K095,P.S. 095 The Gravesend,2018-19,982,18,130,145,122,141,120,143,64,52,47,0,0,0,0,690,70%,77%
73,K096,1.64079205971965e-312,I.S. 096 Seth Low,332000000000,DOE,General Academic,Junior High-Intermediate-Middle,K096,99 AVENUE P,NY,40.608135,-73.984985,311,44,43000,1.51478058317114e-314,BK29,Bensonhurst East,COMMUNITY SCHOOL DISTRICT 21,21K096,I.S. 096 Seth Low,2018-19,807,0,0,0,0,0,0,0,247,264,296,0,0,0,0,600,74%,78%
74,K097,1.64079205972459e-312,P.S. 97 The Highlawn,332000000000,DOE,General Academic,Elementary,K097,1855 STILLWELL AVENUE,NY,40.601191,-73.985570,311,47,40400,1.51513630598955e-314,BK29,Bensonhurst East,COMMUNITY SCHOOL DISTRICT 21,21K097,P.S. 97 The Highlawn,2018-19,770,0,108,126,131,133,123,149,0,0,0,0,0,0,0,493,64%,68%
75,K098,1.64079205972953e-312,I.S. 98 Bay Academy,332000000000,DOE,General Academic,Junior High-Intermediate-Middle,K043,1401 EMMONS AVENUE,NY,40.583893,-73.954047,315,48,60800,1.52551168554035e-314,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,COMMUNITY SCHOOL DISTRICT 21,21K098,I.S. 98 Bay Academy,2018-19,1561,0,0,0,0,0,0,0,552,520,489,0,0,0,0,803,51%,49%
76,K099,1.64079205973447e-312,P.S. 099 Isaac Asimov,332000000000,DOE,General Academic,K-8,K099,1120 EAST ��������������,NY,40.621474,-73.966031,312,44,45400,1.51448413291419e-314,BK46,Ocean Parkway South,COMMUNITY SCHOOL DISTRICT 21,21K099,P.S. 099 Isaac Asimov,2018-19,861,36,89,102,90,96,114,95,88,76,75,0,0,0,0,609,71%,78%
77,K100,1.64079205973941e-312,P.S. 100 The Coney Island School,332000000000,DOE,General Academic,Elementary,K100,2951 WEST �������������,NY,40.577591,-73.970830,313,48,35602,1.51816985769151e-314,BK23,West Brighton,COMMUNITY SCHOOL DISTRICT 21,21K100,P.S. 100 The Coney Island School,2018-19,822,43,141,153,132,116,115,122,0,0,0,0,0,0,0,400,49%,46%
78,K101,1.64079205974435e-312,P.S. 101 The Verrazano,332000000000,DOE,General Academic,Elementary,K101,2360 BENSON AVENUE,NY,40.597379,-73.991962,311,47,30200,1.51616396648543e-314,BK29,Bensonhurst East,COMMUNITY SCHOOL DISTRICT 21,21K101,P.S. 101 The Verrazano,2018-19,877,0,126,144,141,145,155,166,0,0,0,0,0,0,0,532,61%,65%
79,K102,1.64029799410345e-312,P.S. 102 The Bayview,332000000000,DOE,General Academic,Elementary,K102,211 72 STREET,NY,40.634318,-74.028758,310,43,6800,1.51129740455785e-314,BK31,Bay Ridge,COMMUNITY SCHOOL DISTRICT 20,20K102,P.S. 102 The Bayview,2018-19,1424,0,242,253,233,225,246,225,0,0,0,0,0,0,0,882,62%,58%
80,K104,1.64029799411333e-312,P.S./I.S. 104 The Fort Hamilton School,332000000000,DOE,General Academic,K-8,K104,9115 5 AVENUE,NY,40.618077,-74.028492,310,43,16000,1.51227565453662e-314,BK31,Bay Ridge,COMMUNITY SCHOOL DISTRICT 20,20K104,P.S./I.S. 104 The Fort Hamilton School,2018-19,1244,0,123,131,134,128,121,110,180,164,153,0,0,0,0,770,62%,56%
81,K105,1.64029799411827e-312,P.S. 105 The Blythebourne,332000000000,DOE,General Academic,Elementary,K105,1031 59 STREET,NY,40.633320,-74.003635,312,38,21400,1.51036856114367e-314,BK88,Borough Park,COMMUNITY SCHOOL DISTRICT 20,20K105,P.S. 105 The Blythebourne,2018-19,1414,0,224,276,231,226,223,234,0,0,0,0,0,0,0,1204,85%,90%
82,K106,1.64622678187331e-312,P.S. 106 Edward Everett Hale,333000000000,DOE,General Academic,Elementary,K106,1328 PUTNAM AVENUE,NY,40.693318,-73.913378,304,37,41500,1.49887661052557e-314,BK78,Bushwick South,COMMUNITY SCHOOL DISTRICT 32,32K106,P.S. 106 Edward Everett Hale,2018-19,399,26,40,62,61,69,68,73,0,0,0,0,0,0,0,379,95%,90%
83,K107,1.63782766589895e-312,P.S. 107 John W. Kimball,332000000000,DOE,General Academic,Elementary,K107,1301 8 AVENUE,NY,40.662945,-73.981181,306,39,16700,1.48763660077852e-314,BK37,Park Slope-Gowanus,COMMUNITY SCHOOL DISTRICT 15,15K107,P.S. 107 John W. Kimball,2018-19,551,0,96,97,88,92,87,91,0,0,0,0,0,0,0,50,9%,9%
84,K108,1.63980392848725e-312,P.S. 108 Sal Abbracciamento,332000000000,DOE,General Academic,Elementary,K108,200 LINWOOD STREET,NY,40.681295,-73.884348,305,37,117202,1.50159397701242e-314,BK83,Cypress Hills-City Line,COMMUNITY SCHOOL DISTRICT 19,19K108,P.S. 108 Sal Abbracciamento,2018-19,934,105,127,142,141,140,150,129,0,0,0,0,0,0,0,741,79%,83%
85,K109,1.64128612542972e-312,P.S. 109,332000000000,DOE,General Academic,K-8,K395,1001 EAST ��������������,NY,40.635842,-73.933099,317,45,83600,1.50700891524602e-314,BK91,East Flatbush-Farragut,COMMUNITY SCHOOL DISTRICT 22,22K109,P.S. 109,2018-19,582,21,39,56,52,60,58,67,74,62,93,0,0,0,0,489,84%,71%
86,K110,1.63733360026793e-312,P.S. 110 The Monitor,331000000000,DOE,General Academic,Elementary,K110,124 MONITOR STREET,NY,40.723743,-73.941926,301,33,59100,1.49547744283471e-314,BK76,Greenpoint,COMMUNITY SCHOOL DISTRICT 14,14K110,P.S. 110 The Monitor,2018-19,557,87,91,95,84,85,73,42,0,0,0,0,0,0,0,132,24%,30%
87,K112,1.64029799415286e-312,P.S. 112 Lefferts Park,332000000000,DOE,General Academic,Elementary,K112,7115 15 AVENUE,NY,40.619417,-74.000565,311,43,19000,1.51273019493079e-314,BK28,Bensonhurst West,COMMUNITY SCHOOL DISTRICT 20,20K112,P.S. 112 Lefferts Park,2018-19,685,17,123,129,115,121,94,86,0,0,0,0,0,0,0,465,68%,73%
88,K113,1.63683953463691e-312,M.S. 113 Ronald Edmonds Learning Center,331000000000,DOE,General Academic,Junior High-Intermediate-Middle,K113,300 ADELPHI STREET,NY,40.688769,-73.971474,302,35,18100,1.49258714003204e-314,BK68,Fort Greene,COMMUNITY SCHOOL DISTRICT 13,13K113,M.S. 113 Ronald Edmonds Learning Center,2018-19,343,0,0,0,0,0,0,0,135,110,98,0,0,0,0,302,88%,86%
89,K114,1.63930986287106e-312,P.S. 114 Ryder Elementary,332000000000,DOE,General Academic,Elementary,K114,1077 REMSEN AVENUE,NY,40.642684,-73.907880,318,46,96400,1.52251270509383e-314,BK50,Canarsie,COMMUNITY SCHOOL DISTRICT 18,18K114,P.S. 114 Ryder Elementary,2018-19,515,52,82,73,70,77,82,79,0,0,0,0,0,0,0,393,76%,79%
90,K115,1.639309862876e-312,P.S. 115 Daniel Mucatel School,332000000000,DOE,General Academic,Elementary,K115,1500 EAST ��������������,NY,40.634861,-73.897896,318,46,100800,1.52298699773846e-314,BK50,Canarsie,COMMUNITY SCHOOL DISTRICT 18,18K115,P.S. 115 Daniel Mucatel School,2018-19,902,86,111,128,128,151,148,150,0,0,0,0,0,0,0,554,61%,64%
91,K116,1.64622678192271e-312,P.S. 116 Elizabeth L Farrell,333000000000,DOE,General Academic,Elementary,K116,515 KNICKERBOCKER AVENUE,NY,40.698077,-73.916563,304,37,43300,1.49858509549036e-314,BK77,Bushwick North,COMMUNITY SCHOOL DISTRICT 32,32K116,P.S. 116 Elizabeth L Farrell,2018-19,352,0,49,50,37,71,67,78,0,0,0,0,0,0,0,314,89%,92%
92,K118,1.63782766595329e-312,The Maurice Sendak Community School,332000000000,DOE,General Academic,Elementary,K763,211 8TH STREET,NY,40.671145,-73.987602,306,39,13700,1.4871277131633e-314,BK37,Park Slope-Gowanus,COMMUNITY SCHOOL DISTRICT 15,15K118,The Maurice Sendak Community School,2018-19,345,18,76,60,63,43,44,41,0,0,0,0,0,0,0,60,17%,15%
93,K119,1.64128612547912e-312,P.S. 119 Amersfort,332000000000,DOE,General Academic,Elementary,K119,3829 AVENUE K,NY,40.626038,-73.938733,318,45,73400,1.520664889203e-314,BK58,Flatlands,COMMUNITY SCHOOL DISTRICT 22,22K119,P.S. 119 Amersfort,2018-19,447,34,56,42,50,98,81,86,0,0,0,0,0,0,0,317,71%,71%
94,K120,1.63733360031733e-312,P.S. 120 Carlos Tapia,331000000000,DOE,General Academic,Elementary,K120,18 BEAVER STREET,NY,40.700819,-73.937888,304,34,38900,1.49769578967949e-314,BK78,Bushwick South,COMMUNITY SCHOOL DISTRICT 14,14K120,P.S. 120 Carlos Tapia,2018-19,381,30,51,62,55,65,64,54,0,0,0,0,0,0,0,333,87%,91%
95,K121,1.64079205984316e-312,P.S. 121 Nelson A. Rockefeller,332000000000,DOE,General Academic,K-8,K121,5301 20 AVENUE,NY,40.622671,-73.978472,312,44,46400,1.50934638872899e-314,BK88,Borough Park,COMMUNITY SCHOOL DISTRICT 21,21K121,P.S. 121 Nelson A. Rockefeller,2018-19,337,0,36,42,38,30,49,40,28,36,38,0,0,0,0,220,65%,73%
96,K122,1.6388158022054e-312,Pathways in Technology Early College High School (,332000000000,DOE,Career Technical,High school,K625,150 ALBANY AVENUE,NY,40.675905,-73.939282,308,36,31100,1.48820479850419e-314,BK61,Crown Heights North,,17K122,Pathways in Technology Early College High School (,2018-19,581,0,0,0,0,0,0,0,0,0,0,124,95,130,232,419,72%,65%
97,K123,1.6462267819573e-312,P.S. 123 Suydam,333000000000,DOE,General Academic,Elementary,K123,100 IRVING AVENUE,NY,40.704076,-73.922388,304,34,44500,1.49805644524931e-314,BK77,Bushwick North,COMMUNITY SCHOOL DISTRICT 32,32K123,P.S. 123 Suydam,2018-19,587,36,74,80,78,107,121,91,0,0,0,0,0,0,0,544,93%,86%
98,K124,1.63782766598294e-312,P.S. 124 Silas B. Dutcher,332000000000,DOE,General Academic,Elementary,K124,515 4 AVENUE,NY,40.667464,-73.990620,306,39,14100,1.4873055767958e-314,BK37,Park Slope-Gowanus,COMMUNITY SCHOOL DISTRICT 15,15K124,P.S. 124 Silas B. Dutcher,2018-19,305,48,46,57,52,37,36,29,0,0,0,0,0,0,0,188,62%,66%
99,K125,1.6373378043318e-312,Success Academy Charter School - Bed-Stuy 2,331000000000,Charter,General Academic,Elementary,K059,211 THROOP AVENUE,NY,40.697619,-73.943279,303,36,28502,1.49083814616357e-314,BK35,Stuyvesant Heights,OFFICE OF CHARTER SCHOOLS,84K125,Success Academy Charter School - Bed-Stuy 2,2018-19,346,0,54,80,82,82,48,0,0,0,0,0,0,0,0,285,82%,77%
100,K126,1.63733360034698e-312,John Ericsson Middle School 126,331000000000,DOE,General Academic,Junior High-Intermediate-Middle,K126,424 LEONARD STREET,NY,40.719818,-73.947932,301,33,49900,1.49559599833302e-314,BK76,Greenpoint,COMMUNITY SCHOOL DISTRICT 14,14K126,John Ericsson Middle School 126,2018-19,369,0,0,0,0,0,0,0,129,134,106,0,0,0,0,319,86%,85%
101,K127,1.64029799422697e-312,P.S. 127 Mckinley Park,332000000000,DOE,General Academic,Elementary,K127,7805 7 AVENUE,NY,40.623687,-74.018429,310,43,20600,1.5117074790439e-314,BK30,Dyker Heights,COMMUNITY SCHOOL DISTRICT 20,20K127,P.S. 127 Mckinley Park,2018-19,508,0,84,101,96,79,81,67,0,0,0,0,0,0,0,412,81%,65%
102,K128,1.64079205987775e-312,P.S. 128 Bensonhurst,332000000000,DOE,General Academic,Elementary,K128,2075 84 STREET,NY,40.604980,-73.995084,311,47,28800,1.51346636805913e-314,BK28,Bensonhurst West,COMMUNITY SCHOOL DISTRICT 21,21K128,P.S. 128 Bensonhurst,2018-19,465,0,78,67,77,96,83,64,0,0,0,0,0,0,0,392,84%,74%
103,K129,1.63783186998258e-312,Success Academy Charter School - Cobble Hill,332000000000,Charter,General Academic,K-8,K293,284 BALTIC STREET,NY,40.685006,-73.993293,306,33,6900,1.48418308191409e-314,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,OFFICE OF CHARTER SCHOOLS,84K129,Success Academy Charter School - Cobble Hill,2018-19,329,0,56,62,66,74,65,3,2,1,0,0,0,0,0,179,54%,51%
104,K130,1.63782766601258e-312,P.S. 130 The Parkside,332000000000,DOE,General Academic,Elementary,K130,70 OCEAN PARKWAY,NY,40.648924,-73.976053,307,39,50000,1.5084762897201e-314,BK40,Windsor Terrace,COMMUNITY SCHOOL DISTRICT 15,15K130,P.S. 130 The Parkside,2018-19,831,71,157,129,137,122,118,97,0,0,0,0,0,0,0,300,36%,43%
105,K131,1.63782766601752e-312,P.S. 131 Brooklyn,332000000000,DOE,General Academic,Elementary,K131,4305 FT HAMILTON PARKWAY,NY,40.640728,-73.993247,312,39,22400,1.50987943615429e-314,BK88,Borough Park,COMMUNITY SCHOOL DISTRICT 15,15K131,P.S. 131 Brooklyn,2018-19,938,33,128,151,151,149,164,162,0,0,0,0,0,0,0,795,85%,90%
106,K132,1.63733360037662e-312,P.S. 132 The Conselyea School,331000000000,DOE,General Academic,Elementary,K132,320 MANHATTAN AVENUE,NY,40.714772,-73.945663,301,34,49700,1.49582820918657e-314,BK90,East Williamsburg,COMMUNITY SCHOOL DISTRICT 14,14K132,P.S. 132 The Conselyea School,2018-19,755,72,134,124,119,104,96,106,0,0,0,0,0,0,0,289,38%,50%
107,K133,1.63683953473572e-312,P.S. 133 William A. Butler,331000000000,DOE,General Academic,Elementary,K317,610 BALTIC STREET,NY,40.679916,-73.980455,306,39,12901,1.48684120943593e-314,BK37,Park Slope-Gowanus,COMMUNITY SCHOOL DISTRICT 13,13K133,P.S. 133 William A. Butler,2018-19,751,54,124,117,125,104,119,108,0,0,0,0,0,0,0,251,33%,43%
108,K134,1.64128612555323e-312,P.S. K134,332000000000,DOE,General Academic,Elementary,K849,4001 18 AVENUE,NY,40.632145,-73.973180,314,44,48000,1.50895555661765e-314,BK42,Flatbush,COMMUNITY SCHOOL DISTRICT 22,22K134,P.S. K134,2018-19,587,0,117,80,96,100,100,94,0,0,0,0,0,0,0,519,88%,84%
109,K135,1.63930986297481e-312,P.S. 135 Sheldon A. Brookner,332000000000,DOE,General Academic,Elementary,K135,684 LINDEN BOULEVARD,NY,40.653093,-73.932949,317,41,87000,1.50528462564797e-314,BK91,East Flatbush-Farragut,COMMUNITY SCHOOL DISTRICT 18,18K135,P.S. 135 Sheldon A. Brookner,2018-19,515,36,60,71,79,91,96,82,0,0,0,0,0,0,0,438,85%,78%
110,K136,1.63782766604223e-312,I.S. 136 Charles O. Dewey,332000000000,DOE,General Academic,Junior High-Intermediate-Middle,K136,4004 4 AVENUE,NY,40.652127,-74.007596,307,38,8200,1.4857196354599e-314,BK32,Sunset Park West,COMMUNITY SCHOOL DISTRICT 15,15K136,I.S. 136 Charles O. Dewey,2018-19,506,0,0,0,0,0,0,0,176,165,165,0,0,0,0,469,93%,88%
111,K137,1.6417801912139e-312,P.S./I.S. 137 Rachel Jean Mitchell,332000000000,DOE,General Academic,K-8,K137,121 SARATOGA AVENUE,NY,40.682248,-73.916641,316,41,37300,1.48965732927001e-314,BK79,Ocean Hill,COMMUNITY SCHOOL DISTRICT 23,23K137,P.S./I.S. 137 Rachel Jean Mitchell,2018-19,289,33,22,25,31,29,37,34,19,32,27,0,0,0,0,257,89%,87%
112,K138,1.63881579734379e-312,P.S. 138 Brooklyn,332000000000,DOE,General Academic,K-8,K138,760 PROSPECT PLACE,NY,40.673943,-73.951559,308,36,31701,1.48828877978267e-314,BK61,Crown Heights North,COMMUNITY SCHOOL DISTRICT 17,17K138,P.S. 138 Brooklyn,2018-19,539,24,38,42,39,52,54,59,92,67,72,0,0,0,0,457,85%,80%
113,K139,1.64128612557794e-312,P.S. 139 Alexine A. Fenty,332000000000,DOE,General Academic,Elementary,K139,330 RUGBY ROAD,NY,40.641340,-73.965862,314,40,152200,1.50761170596601e-314,BK42,Flatbush,COMMUNITY SCHOOL DISTRICT 22,22K139,P.S. 139 Alexine A. Fenty,2018-19,949,69,136,159,147,148,129,161,0,0,0,0,0,0,0,748,79%,72%
114,K140,1.51925192588206e-312,P.S. K140,308000000000,DOE,Special Education,K-8,K258,141 MACON STREET,NY,40.681920,-73.945600,303,36,26900,1.49131244918358e-314,BK75,Bedford,CITYWIDE SPECIAL EDUCATION,75K140,P.S. K140,2018-19,338,0,6,26,48,42,54,53,38,36,35,0,0,0,0,300,89%,91%
115,K141,1.519251925887e-312,P.S. K141,308000000000,DOE,Special Education,K-12 all grades,K002,655 PARKSIDE AVENUE,NY,40.656423,-73.951575,309,40,80200,1.50714727783607e-314,BK60,Prospect Lefferts Gardens-Wingate,CITYWIDE SPECIAL EDUCATION,75K141,P.S. K141,2018-19,355,25,22,40,30,33,23,33,36,42,47,11,12,0,1,321,90%,92%
116,K145,1.64622678206599e-312,P.S. 145 Andrew Jackson,333000000000,DOE,General Academic,Elementary,K145,100 NOLL STREET,NY,40.701107,-73.932388,304,34,42500,1.49777483277184e-314,BK78,Bushwick South,COMMUNITY SCHOOL DISTRICT 32,32K145,P.S. 145 Andrew Jackson,2018-19,515,34,76,85,69,71,81,99,0,0,0,0,0,0,0,450,87%,91%
117,K146,1.63782766609163e-312,"The Brooklyn New School, P.S. 146",332000000000,DOE,General Academic,Elementary,K142,610 HENRY STREET,NY,40.679462,-74.002022,306,39,6300,1.48402004025096e-314,BK33,Carroll Gardens-Columbia Street-Red Hook,COMMUNITY SCHOOL DISTRICT 15,15K146,"The Brooklyn New School, P.S. 146",2018-19,694,54,100,106,110,117,119,88,0,0,0,0,0,0,0,232,33%,37%
118,K147,1.63733360045073e-312,P.S. 147 Isaac Remsen,331000000000,DOE,General Academic,Elementary,K147,325 BUSHWICK AVENUE,NY,40.705005,-73.938790,301,34,48500,1.49746850713076e-314,BK78,Bushwick South,COMMUNITY SCHOOL DISTRICT 14,14K147,P.S. 147 Isaac Remsen,2018-19,360,53,65,54,55,41,47,45,0,0,0,0,0,0,0,254,71%,72%
119,K149,1.63980392868982e-312,P.S. 149 Danny Kaye,332000000000,DOE,General Academic,Elementary,K149,700 SUTTER AVENUE,NY,40.669361,-73.892760,305,42,115800,1.50084298290284e-314,BK85,East New York (Pennsylvania Ave),COMMUNITY SCHOOL DISTRICT 19,19K149,P.S. 149 Danny Kaye,2018-19,638,57,83,82,91,103,115,107,0,0,0,0,0,0,0,597,94%,90%
120,K150,1.64178019127813e-312,P.S. 150 Christopher,332000000000,DOE,General Academic,Elementary,K150,364 SACKMAN STREET,NY,40.668768,-73.905140,316,41,90800,1.50069475975063e-314,BK81,Brownsville,COMMUNITY SCHOOL DISTRICT 23,23K150,P.S. 150 Christopher,2018-19,191,36,22,25,32,23,33,20,0,0,0,0,0,0,0,184,96%,98%
121,K151,1.64622678209564e-312,P.S. 151 Lyndon B. Johnson,333000000000,DOE,General Academic,Elementary,K151,763 KNICKERBOCKER AVENUE,NY,40.693432,-73.908242,304,37,43700,1.49902481391516e-314,BK77,Bushwick North,COMMUNITY SCHOOL DISTRICT 32,32K151,P.S. 151 Lyndon B. Johnson,2018-19,294,34,36,34,48,52,38,52,0,0,0,0,0,0,0,272,93%,91%
122,K152,1.64128612564217e-312,School of Science & Technology,332000000000,DOE,General Academic,Elementary,K152,725 EAST ��������������,NY,40.632619,-73.954269,314,45,77200,1.51950384728692e-314,BK42,Flatbush,COMMUNITY SCHOOL DISTRICT 22,22K152,School of Science & Technology,2018-19,655,36,95,89,102,112,111,110,0,0,0,0,0,0,0,497,76%,79%
123,K153,1.64079206000126e-312,P.S. 153 Homecrest,332000000000,DOE,General Academic,Elementary,K153,1970 HOMECREST AVENUE,NY,40.601179,-73.960027,315,48,55600,1.51821927858399e-314,BK25,Homecrest,COMMUNITY SCHOOL DISTRICT 21,21K153,P.S. 153 Homecrest,2018-19,547,61,91,86,89,70,78,72,0,0,0,0,0,0,0,419,77%,80%
124,K154,1.63782766613116e-312,The Windsor Terrace School,332000000000,DOE,General Academic,Elementary,K154,1625 11 AVENUE,NY,40.657002,-73.975967,307,39,17100,1.50816996901968e-314,BK40,Windsor Terrace,COMMUNITY SCHOOL DISTRICT 15,15K154,The Windsor Terrace School,2018-19,552,0,113,78,99,78,105,79,0,0,0,0,0,0,0,90,16%,18%
